url,source_url,source_offset,source_length
https://fassadenkratzer.wordpress.com/2019/08/01/regierung-fuehrt-vorsaetzlich-den-verfall-der-inneren-sicherheit-herbei-und-foerdert-straftaten/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801183950-00751.warc.gz,307226502.0,38890.0
https://www.elrancaguino.cl/2018/08/24/biblioteca-al-aire-libre-se-toma-el-colegio-la-paz-de-rengo/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180824171316-00300.warc.gz,124885149.0,13552.0
https://scribol.com/pop-culture/celebrities/steve-irwins-widow-terri-reveals-husbands-fear-dying-young/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/11/CC-NEWS-20191129225806-02099.warc.gz,211159061.0,30929.0
https://restauracie.etrend.sk/restauracie-aktuality/ochranny-autorsky-zvaz-dostal-v-cesku-rekordnu-pokutu.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/01/CC-NEWS-20200108030940-00268.warc.gz,382126477.0,20225.0
https://www.csbj.com/2019/08/09/harrison-builds-spaces-for-good-times/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809210455-00837.warc.gz,628772679.0,36958.0
https://www.cope.es/actualidad/espana/videos/sanchez-resiste-las-presiones-preve-levantar-alarma-sin-nuevas-medidas-20210425_1438251,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/04/CC-NEWS-20210425112733-01422.warc.gz,537442962.0,27077.0
https://www.greeleytribune.com/news/air-quality-alert-issued-for-greeley-front-range-because-of-ozone-levels/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/07/CC-NEWS-20180709214208-00836.warc.gz,716373716.0,19306.0
https://imagendelgolfo.mx/estado/en-tequila-acusa-robo-por-parte-de-personal-de-cfe/50080680,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/03/CC-NEWS-20210313234605-00707.warc.gz,270818871.0,8001.0
http://www.huffingtonpost.com/entry/cellulite-photos_us_59a44e42e4b06d67e339634e,,,
https://www.ozodi.org/a/scott-miller-head-command-nato-afghanistan-/29467512.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/09/CC-NEWS-20180903044429-00360.warc.gz,113294068.0,18757.0
https://www.ogginotizie.it/r-g-2070-2017-lotto-due/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730130909-00722.warc.gz,68296338.0,14293.0
https://www.eacourier.com/sports/safford-girls-soccer-schedule/article_809945fa-0f37-11ea-b7a6-ebead8bd98d4.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/11/CC-NEWS-20191125063125-02037.warc.gz,275702627.0,39642.0
https://apostrophe.ua/news/politics/2019-07-05/nardep-tretyakov-otchitalsya-za-5-let-rabotyi-v-rade/167735,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190705090847-00465.warc.gz,970076594.0,16763.0
http://sport.delfi.ee/news/auto/wrc/tanak-tousis-voitude-poolest-martiniga-uhele-pulgale-kuid-jaab-uhes-arvestuses-mentorile-veel-alla?id=83396773,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180819135045-00263.warc.gz,31101644.0,22607.0
https://www.macrumors.com/2021/03/03/new-apple-pencil-allegedly-leaks/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/03/CC-NEWS-20210303142142-00525.warc.gz,346740661.0,22274.0
https://londragazete.com/ingiltere/179288/brexit-ingilterede-isci-partisi-lideri-corbyn-yeni-referandum-istedi-abde-kalmayi-destekleriz/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190709171746-00506.warc.gz,636232064.0,31837.0
http://www.taxydromos.gr/%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1/307784-%CE%A4%CE%B1%CF%87%CF%85%CE%B4%CF%81%CF%8C%CE%BC%CE%BF%CF%82.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180827133829-00316.warc.gz,261485283.0,8971.0
https://www.independentmail.com/story/sports/2018/12/28/clemson-football-battle-bands-notre-dame-cotton-bowl/2436502002/?from=new-cookie,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/12/CC-NEWS-20181229005141-00042.warc.gz,171358143.0,43443.0
http://www.reuters.com/article/pakistan-sukuk-idUSL5N0OZ0TW20140618,,,
https://twitchy.com/brettt-3136/2019/07/02/charlottesville-virginia-will-no-longer-celebrate-thomas-jeffersons-birthday/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190702223008-00439.warc.gz,688166927.0,20758.0
https://www.eluniversal.com.mx/espectaculos/cine/sony-producira-una-nueva-version-de-mira-quien-habla,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190709153750-00505.warc.gz,53467818.0,19239.0
https://www.thehour.com/sports/article/Milwaukee-120-Atlanta-109-16105145.php,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/04/CC-NEWS-20210416014833-01269.warc.gz,976866005.0,23473.0
https://www.docma.info/technik/hilfe-meine-speicherkarte-laesst-sich-nicht-mehr-lesen,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180814234751-00235.warc.gz,1057295071.0,19033.0
https://isthmus.com/events/dane-county-national-night-out/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801170337-00750.warc.gz,819499805.0,11372.0
https://www.yorkpress.co.uk/news/17825134.york-youth-homeless-charity-sash-bags-116-000-bbc-children-need/?ref=rss,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808162620-00823.warc.gz,149585774.0,42663.0
https://www.covaipost.com/gillette-to-sponsor-the-ea-sports-fifa-20-global-series/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/11/CC-NEWS-20191123235007-02026.warc.gz,106575169.0,15401.0
https://www.gqitalia.it/lifestyle/article/spagna-partita-di-calcetto-e-orario-di-lavoro,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190705125115-00467.warc.gz,472262496.0,39979.0
http://www.avellinotoday.it/cronaca/scossa-terremoto-caposele-21-agosto-2019.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190821190905-00956.warc.gz,1028656404.0,87744.0
http://www.digitalfernsehen.de/Schwaches-Filmangebot-und-WM-Kino-Besucherzahlen-ruecklaeufig.168459.0.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180820184544-00270.warc.gz,59886767.0,11720.0
https://www.sundayguardianlive.com/news/poll-reversals-wont-help-bjp-gain-rs-seats,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/01/CC-NEWS-20200111171844-00319.warc.gz,630196427.0,11684.0
https://torino.corriere.it/cronaca/19_giugno_28/torino-sgombero-la-palazzina-occupata-borgo-dora-donna-nota-come-maga-si-barricata-b4a92b90-997a-11e9-8b1c-f8f873f23524.shtml,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/06/CC-NEWS-20190628120126-00396.warc.gz,462065397.0,23213.0
https://messina.gds.it/articoli/cultura/2019/06/30/al-via-il-taormina-film-fest-tutti-gli-appuntamenti-su-rgs-tgs-e-i-siti-web-4b0ff50f-c81d-4692-945d-4a5e364acdb3/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/06/CC-NEWS-20190630181726-00415.warc.gz,399021429.0,21308.0
https://www.regio7.cat/educacio/2021/04/15/biblioteca-del-lacetania-aconsegueix-segell/666255.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/04/CC-NEWS-20210415184933-01264.warc.gz,664656818.0,34845.0
https://www.mehrnews.com/news/4685679/%D8%A7%D8%B1%D8%AA%D8%B4-%D8%B3%D9%88%D8%B1%DB%8C%D9%87-%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%DB%8C%D9%87-%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D8%AA%D9%87%D8%A7-%D8%AF%D8%B1-%D8%A7%D8%AF%D9%84%D8%A8-%D8%B1%D8%A7-%D8%A7%D8%B2-%D8%B3%D8%B1-%D9%85%DB%8C-%DA%AF%DB%8C%D8%B1%D8%AF,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805121637-00785.warc.gz,942157567.0,17799.0
https://www.carandbike.com/news/petrol-diesel-prices-hiked-for-sixth-consecutive-day-rates-hits-2-year-high-2335161,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/12/CC-NEWS-20201207043651-01042.warc.gz,1067987113.0,36188.0
https://www.stamfordadvocate.com/sports/article/German-Results-15910755.php,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/01/CC-NEWS-20210130180358-00090.warc.gz,165237864.0,22508.0
https://www.slamonline.com/kicks/kevin-durant-cover/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180820184544-00270.warc.gz,1029195441.0,21745.0
https://www.haberler.com/nna-dan-kemer-de-bayram-konseri-11173302-haberi/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180824084003-00297.warc.gz,165360814.0,22347.0
http://archiecomics.com/newly-digitized-classic-comics-12-11-19/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191214031154-02264.warc.gz,159605746.0,12759.0
https://earthsky.org/earth/6-things-to-know-carbon-dioxide-co2-greenhouse-gas,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190702103716-00432.warc.gz,1071108090.0,20338.0
https://www.ksla.com/2019/11/26/heading-home-thanksgiving-dont-leave-without-knowing-where-buy-your-gas/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/11/CC-NEWS-20191126100826-02052.warc.gz,711686414.0,14286.0
https://www.presseportal.de/pm/22521/4341730,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806132656-00797.warc.gz,667882774.0,19672.0
https://themarketeagle.com/2021/05/21/may-2021-report-on-global-organic-trace-minerals-for-the-animal-feed-market-overview-size-share-and-trends-2021-2026/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/05/CC-NEWS-20210521124703-00002.warc.gz,191686624.0,11611.0
https://poglyad.te.ua/podii/politychnyj-plagiat-v-partiyi-na-ternopilshhyni-pozychyly-peredvyborche-gaslo-foto.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190705070030-00464.warc.gz,148509478.0,20429.0
https://www.wfsb.com/news/silver-alert-issued-for--year-old-hartford-man/article_e61ded6a-9749-11e9-bc1f-37d97d6bab01.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/06/CC-NEWS-20190625141647-00360.warc.gz,918117596.0,45358.0
http://www.inforegion.com.ar/2019/07/21/expreso-lomas-mas-cerca-del-servicio-de-emergencia/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721191944-00629.warc.gz,593468899.0,19834.0
http://www.milenio.com/policia/detienen-a-dos-hombres-y-una-mujer-con-droga-y-cartuchos,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180817003538-00249.warc.gz,996049367.0,12276.0
https://www.twincities.com/2018/08/26/john-kass-you-want-to-talk-about-separating-families-lets-talk-about-mollie-tibbetts/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180826033922-00308.warc.gz,676056152.0,25986.0
https://www.velonews.com/2018/08/race-report/colorado-classic-gage-hecht-fends-off-the-sprinters-in-stage-1_474763,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180817003538-00249.warc.gz,765885849.0,18448.0
https://detroitsportsnation.com/pistons-win-road-warriors-amidst-drummond-rumors/charrison/detroit-pistons-news/01/04/2020/216854/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/01/CC-NEWS-20200105084208-00234.warc.gz,292574705.0,89691.0
https://roma.fanpage.it/nettuno-aggrediscono-il-bagnino-in-spiaggia-per-il-divieto-di-giocare-a-pallone/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180824114717-00298.warc.gz,639649257.0,36420.0
https://coed.com/2019/12/23/does-amazon-deliver-on-christmas-eve-christmas/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191224050949-00098.warc.gz,419137505.0,24766.0
https://poliitika.postimees.ee/6869809/sotsid-kogusid-neljandas-kvartalis-annetustena-pisut-ule-25-000-euro,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/01/CC-NEWS-20200110212037-00310.warc.gz,746985562.0,32496.0
https://www.moneycontrol.com/news/politics/pm-modi-asks-bjp-mps-to-embark-on-padayatra-on-gandhi-birth-anniversary-4184491.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190709062548-00500.warc.gz,586241157.0,54203.0
https://www.willistonherald.com/news/national/poll-trump-approval-rates-dip-in-dakotas-minnesota/article_50c7ab3c-b965-11e9-9388-475472061e4d.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808003138-00815.warc.gz,664297156.0,36866.0
https://www.abc10.com/article/news/nation-world/stocks-fall-as-investors-fret-over-jobless-claims-and-inflation/507-afd24917-677b-41ad-8fab-6a27d5c42c61,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/02/CC-NEWS-20210218213653-00309.warc.gz,778581196.0,39122.0
https://www.calcionapoli24.it/champions_league/champions-league-sorteggio-terzo-turno-n409238.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722123248-00635.warc.gz,184360520.0,18232.0
https://www.direktbroker.de/news/pro-asyl-kritisiert-seehofers-eckpunkte-fuer-einwanderungsgesetz-57397283,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180817150127-00253.warc.gz,223613428.0,6143.0
http://www.broadcastindia.com/2018/08/20/global-bioadhesive-market-key-players-cagr-trends-and-forecast-2018-2022/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180820154942-00269.warc.gz,769252168.0,13963.0
https://mibiz.com/sections/health-care/health-care-medical-groups-work-to-keep-public-informed-of-marijuana-s-effect-on-health,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190818202937-00922.warc.gz,820840664.0,23890.0
https://bublik.delfi.ee/news/kino/foto-ploschad-svobody-izmenilas-do-neuznavaemosti-semki-filma-o2-v-polnom-razgare?id=87122371&,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190814023923-00876.warc.gz,548878478.0,16780.0
https://horoscope.co.uk/2020/01/11/cancer-144/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/01/CC-NEWS-20200113192817-00344.warc.gz,9043005.0,23786.0
https://www.radiomontecarlo.net/news/extra/248600/la-qualita-che-ti-rende-irresistibile-secondo-l-oroscopo.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/06/CC-NEWS-20190620182938-00313.warc.gz,219423683.0,27418.0
https://ionline.sapo.pt/622735,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180816210839-00248.warc.gz,402979200.0,14200.0
https://www.hookem.com/story/sports/football/2021/07/02/texas-athletics-department-named-no-1-country-cup-win/5353116001/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/07/CC-NEWS-20210702175022-00469.warc.gz,57672459.0,46482.0
https://www.thechronicleonline.com/news_paid/pass-improvement-project-underway/article_5982801e-ba53-11e9-876a-875bbdf372fa.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809055803-00829.warc.gz,743888503.0,53463.0
https://www.chicagoreader.com/chicago/eardance-seek-opposites-prog-jim-jacobsen-ceron-treichel/Content?oid=76010452,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191203081723-02131.warc.gz,288283672.0,26752.0
https://theworldlink.com/community/reedsport/news/high-winds-cause-power-outages-for-reedsport-residents/article_bc45d6bf-562e-5102-9334-491be73fde8a.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191224175808-00105.warc.gz,872783413.0,52052.0
http://www.standard-journal.com/sports/article_2801c1ea-bad7-5c94-8fd2-f40e184b673d.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191207004258-02180.warc.gz,227253769.0,47124.0
https://www.ultimasnoticias.inf.br/noticia/formiga-ultrapassa-os-2-800-casos-confirmados-de-covid/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/02/CC-NEWS-20210206183847-00094.warc.gz,1029867330.0,17396.0
https://openiazoch.zoznam.sk/cl/200325/Ceny-ropy-v-piatok-posilnili,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191214140814-02268.warc.gz,214664519.0,10058.0
https://www.skovdenyheter.se/article/sd-skar-i-kulturen-for-att-satsa-pa-sjukvarden/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180816060745-00243.warc.gz,78729012.0,23185.0
http://www.lahoradesalta.com.ar/2019/08/14/con-mas-de-700-inscriptos-ampliaron-el-cupo-del-cuerpo-especial-de-investigadores/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190814183913-00884.warc.gz,88403961.0,41268.0
https://www.efe.com/efe/america/mexico/biden-cancela-los-proyectos-del-muro-y-atendera-a-las-comunidades-fronterizas/50000545-4525736,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/05/CC-NEWS-20210501004458-01527.warc.gz,35626681.0,12320.0
https://www.ourmidland.com/news/article/Govt-acts-to-stop-high-tax-states-from-skirting-13179221.php,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180824114717-00298.warc.gz,440056588.0,22558.0
https://www.mustaqila.com/%D9%82%D9%88%D8%A9-%D8%A7%D9%85%D9%86%D9%8A%D8%A9-%D8%AA%D8%AF%D8%A7%D9%87%D9%85-%D9%85%D9%86%D8%B2%D9%84-%D9%85%D8%B1%D8%A7%D8%B3%D9%84-i-news-%D8%A7%D9%84%D9%81%D8%B6%D8%A7%D8%A6%D9%8A%D8%A9-%D9%81/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724114518-00658.warc.gz,469717337.0,17843.0
https://www.dgabc.com.br/Noticia/2922793/pintado-ve-azulao-acima-do-esperado,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180828101618-00322.warc.gz,342814199.0,13850.0
https://globalnews.ca/news/6885755/may-2-leading-edge-physiotherapy/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/04/CC-NEWS-20200429235202-01872.warc.gz,5886264.0,39986.0
http://www.pointerview.com/2019/08/08/outside-the-gates-2/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190810062459-00840.warc.gz,708787079.0,184368.0
https://www.dw.com/ru/%D1%81%D1%83%D0%B4-%D0%B2-%D0%BA%D0%B8%D0%B5%D0%B2%D0%B5-%D0%BE%D0%B1%D1%8F%D0%B7%D0%B0%D0%BB-%D0%B2%D0%BE%D0%B7%D0%B1%D1%83%D0%B4%D0%B8%D1%82%D1%8C-%D0%B4%D0%B5%D0%BB%D0%BE-%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2-%D0%B3%D0%B5%D0%BD%D0%BF%D1%80%D0%BE%D0%BA%D1%83%D1%80%D0%BE%D1%80%D0%B0-%D0%BB%D1%83%D1%86%D0%B5%D0%BD%D0%BA%D0%BE/a-47074880,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/01/CC-NEWS-20190114134819-00146.warc.gz,454884386.0,25406.0
https://www.zonebourse.com/cours/action/SULZER-LTD-3028167/actualite/Sulzer-decroche-un-contrat-en-Finlande-32770847/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/03/CC-NEWS-20210324091847-00883.warc.gz,197793959.0,34062.0
https://notredame.rivals.com/news/lucky-charms-alexander-sees-rivals100-wr-rees-checks-out-safety-target,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/12/CC-NEWS-20191211003030-02222.warc.gz,666208414.0,19463.0
https://newsfinancialanalyst.com/non-melanoma-skin-cancer-treatment-market-outlook-to-2025-scrutinized-in-new-research/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2020/01/CC-NEWS-20200127174146-00543.warc.gz,246541913.0,10703.0
https://www.bulatlat.com/2019/11/27/their-good-news/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/11/CC-NEWS-20191127102022-02066.warc.gz,100685505.0,12372.0
https://www.hln.be/wetenschap-planeet/de-klimaatverandering-maakt-bomen-groter-maar-zwakker~a3090f32/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180823134750-00291.warc.gz,452100755.0,30555.0
https://www.ricentral.com/narragansett_times/twoten-oyster-bar-and-grill-closes-temporarily-after-health-violations/article_90a2b584-b916-11e9-85f1-1f8c1ced9d62.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807182251-00812.warc.gz,838724951.0,38167.0
https://etailment.de/news/stories/Paketstationen-logistik-locker-21522,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180816092428-00244.warc.gz,464602127.0,15379.0
http://www.parmadaily.it/320768/vietnam-un-mondo-di-opportunita-per-lemilia-romagna/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180827192719-00318.warc.gz,438836231.0,23773.0
https://profootballtalk.nbcsports.com/2021/03/08/jalen-hurts-on-carson-wentz-trade-aint-too-much-of-my-business/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/03/CC-NEWS-20210308213512-00613.warc.gz,243663495.0,18673.0
http://www.indiawest.com/entertainment/bollywood/bollywood-s-iconic-rk-studio-to-be-sold-kapoor-family/article_a051ad1a-aa2a-11e8-b987-e7e1c69ced33.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180828065029-00321.warc.gz,430898373.0,31901.0
https://thenews-chronicle.com/obasanjo-jonathan-others-storm-yola-for-atiku/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/11/CC-NEWS-20181126184808-00532.warc.gz,427181622.0,23308.0
https://themediaonline.co.za/2019/07/media-sales-dont-overlook-the-human-connection/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722025152-00631.warc.gz,848923626.0,19702.0
https://www.elele.com.tr/plus/yasam/ruyada-dis-dusmesi,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180814090430-00230.warc.gz,567021742.0,20839.0
https://www.lasiciliaweb.it/2019/07/13/falcone-scioglie-il-gruppo-di-forza-italia/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190713145502-00549.warc.gz,456894764.0,17330.0
https://www.motherjones.com/environment/2018/08/floridas-getting-swamped-by-deadly-red-algae/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180815204241-00241.warc.gz,6900098.0,36235.0
http://eju.tv/2018/08/bolivia-y-paraguay-proyectan-tender-ducto-en-el-chaco-para-la-compra-venta-de-4-mmmcd-de-gas/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180816150619-00246.warc.gz,898139365.0,10075.0
https://www.thedenverchannel.com/news/local-news/denver-mom-sues-saguache-county-alleging-deputies-ignored-sons-suicidal-comments,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/03/CC-NEWS-20210326214415-00937.warc.gz,763587194.0,67539.0
http://mediaindonesia.com/read/detail/181019-jaksa-mulai-kawal-kasus-richard-muljadi,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180827192719-00318.warc.gz,253211519.0,15525.0
https://artofaphorism.wordpress.com/2018/08/24/reaction-is-productive/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180825041254-00303.warc.gz,466647995.0,15206.0
https://www.hertfordshiremercury.co.uk/news/hertfordshire-news/uk-lockdown-end-postcode-lockdowns-5017591,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/02/CC-NEWS-20210218132527-00300.warc.gz,373759287.0,46912.0
https://www.globenewswire.com/news-release/2021/05/07/2225820/0/de/JW-Player-%C3%BCbernimmt-VUALTO-zur-St%C3%A4rkung-seiner-umfassenden-Videoplattform-f%C3%BCr-Erfolg-im-Digitalvideo-Gesch%C3%A4ft.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/05/CC-NEWS-20210508083616-01644.warc.gz,129925552.0,12328.0
https://noreste.net/nacional/otro-frente-frio-en-veracruz-heladas-en-las-altas-montanas-este-jueves/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2021/02/CC-NEWS-20210225054532-00417.warc.gz,235734071.0,41843.0
https://www.newstimes.com/sports/article/Kevin-Sutherland-shoots-60-to-take-Boeing-Classic-13182835.php,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180825221357-00307.warc.gz,641769259.0,18643.0
https://www.cblive.it/news-dal-molise/filomena-calenda-e-paola-matteo-da-donne-e-da-consigliere-accogliamo-linvito-della-collega-fanelli.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190709122052-00503.warc.gz,363155415.0,19687.0
https://www.zaol.hu/orszag-vilag/bozottuzzel-kuzdenek-az-olaszorszagban-3169715/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190714113246-00555.warc.gz,40145931.0,28679.0
https://www.interior-news.com/news/bc-wildfire-crew-rescues-lost-puppies/,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2018/08/CC-NEWS-20180820154942-00269.warc.gz,283408719.0,20480.0
